Category,Sub-Category,Product Name,Price,URL
Desayuno y Galletas,Pack de Embutidos,Pack 2x Campofrío Lonchas Jamón 100G,$2.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Pavo,El Pozo finas lonchas pechuga de pavo 2x100g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Pavo,Pechuga de pavo original lonchas artesanas 100g,$2.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Pavo,Campofrío pechuga de pavo finas lonchas 115g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamon York,El Pozo jamón cocido 2x90g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamon York,Campofrío lonchas jamón cocido extrajugoso 2x100g,$2.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamon York,Jamón cocido extra Duroc lonchas artesanas 100g,$2.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamon York,Campofrío jamón cocido finas lonchas 115g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamon York,Tarradellas Jamón Cocido Extra Finas Lonchas 150g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Fuet,Fuet especial 170g,$3.79 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Fuet,Casa Tarradellas fuet 180g,$2.19 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Fuet,Fuet a la cerveza negra del Montseny 110-130g,$3.55 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Navidul curado jamón 55g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Navidul jamón curado 2x55g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Jamón serrano Duroc lonchas artesanas 100g,$4.69 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Navidul jamón serrano 138g,$3.89 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Navidul jamón ibérico 40g,$2.79 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Paleta ibérica de cebo lonchas 100g,$7.59 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Espuña jamón curado 120g,$3.19 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Jamón de bellota 100% ibérico Cinco Jotas,$27.19 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Paleta de bellota 100% ibérica Sánchez Romero Carvajal,$11.45 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Lomo,Navidul Caña De Lomo Embutido 50G,$0.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Lomo,Navidul caña de lomo 2x50g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Lomo,Lomo de bellota 100% ibérico Cinco Jotas,$12.90 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Salchichas,Oscar Mayer Frankfurt Wiener 5u 225g,$1.19 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Salchichas,Oscar Mayer Frankfurt con queso 5u 225g,$1.39 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Salchichas,Oscar Mayer Frankfurt Jumbo clásico 4u 350g,$2.29 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Bacon,Casa Tarradellas cintas de bacon 2x100g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Salchichón,Navidul salchichón ibérico en lonchas 2x50g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Chorizo,Navidul chorizo ibérico lonchas 2x50g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Chorizo,Revilla chorizo tradicional loncheado 80g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Unitarios,Campofrío Lonchas Jamón 100g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Unitarios,Navidul Ibérico Lonchas Chorizo 50g,$0.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Unitarios,Navidul curado jamón 55g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Unitarios,Navidul Caña De Lomo Embutido 50G,$0.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Unitarios,Revilla chorizo tradicional loncheado 80g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Unitarios,El Pozo Finas Lonchas Pechuga De Pavo 100g,$1.09 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Unitarios,El Pozo Jamón 90g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,La Piara paté tapa negra 225g,$3.49 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,Paté Coren Hígado Cerdo 840G,$2.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,Casa Tarradellas paté finas hierbas 125g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,Casa Tarradellas paté salmón 125g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,Casa Tarradellas paté ibérico 125g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,Casa Tarradellas paté pato 125g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,Casa Tarradellas paté atún 125g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,La Piara Tapa Negra paté 2x115g,$3.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,Casa Tarradellas paté pimienta 125g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,Casa Tarradellas paté campaña 125g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Sobrasada Envasada,El Pozo sobrasada tarrina 250g,$1.79 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Pack de Embutidos,Pack 2x Navidul curado jamón 55g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Pack de Embutidos,Pack 2x Campofrío Lonchas Jamón 100G,$2.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Pavo,El Pozo finas lonchas pechuga de pavo 2x100g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Pavo,Pechuga de pavo original lonchas artesanas 100g,$2.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Pavo,Campofrío pechuga de pavo finas lonchas 115g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamon York,El Pozo jamón cocido 2x90g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamon York,Campofrío lonchas jamón cocido extrajugoso 2x100g,$2.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamon York,Jamón cocido extra Duroc lonchas artesanas 100g,$2.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamon York,Campofrío jamón cocido finas lonchas 115g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamon York,Tarradellas Jamón Cocido Extra Finas Lonchas 150g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Fuet,Fuet especial 170g,$3.79 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Fuet,Casa Tarradellas fuet 180g,$2.19 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Fuet,Fuet a la cerveza negra del Montseny 110-130g,$3.55 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Navidul curado jamón 55g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Navidul jamón curado 2x55g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Jamón serrano Duroc lonchas artesanas 100g,$4.69 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Navidul jamón serrano 138g,$3.89 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Navidul jamón ibérico 40g,$2.79 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Paleta ibérica de cebo lonchas 100g,$7.59 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Espuña jamón curado 120g,$3.19 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Jamón de bellota 100% ibérico Cinco Jotas,$27.19 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Jamón,Paleta de bellota 100% ibérica Sánchez Romero Carvajal,$11.45 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Lomo,Navidul Caña De Lomo Embutido 50G,$0.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Lomo,Navidul caña de lomo 2x50g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Lomo,Lomo de bellota 100% ibérico Cinco Jotas,$12.90 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Salchichas,Oscar Mayer Frankfurt Wiener 5u 225g,$1.19 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Salchichas,Oscar Mayer Frankfurt con queso 5u 225g,$1.39 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Salchichas,Oscar Mayer Frankfurt Jumbo clásico 4u 350g,$2.29 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Bacon,Casa Tarradellas cintas de bacon 2x100g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Salchichón,Navidul salchichón ibérico en lonchas 2x50g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Chorizo,Navidul chorizo ibérico lonchas 2x50g,$1.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Chorizo,Revilla chorizo tradicional loncheado 80g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Unitarios,Campofrío Lonchas Jamón 100g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Unitarios,Navidul Ibérico Lonchas Chorizo 50g,$0.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Unitarios,Navidul curado jamón 55g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Unitarios,Navidul Caña De Lomo Embutido 50G,$0.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Unitarios,Revilla chorizo tradicional loncheado 80g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Unitarios,El Pozo Finas Lonchas Pechuga De Pavo 100g,$1.09 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Unitarios,El Pozo Jamón 90g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,La Piara paté tapa negra 225g,$3.49 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,Paté Coren Hígado Cerdo 840G,$2.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,Casa Tarradellas paté finas hierbas 125g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,Casa Tarradellas paté salmón 125g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,Casa Tarradellas paté ibérico 125g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,Casa Tarradellas paté pato 125g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,Casa Tarradellas paté atún 125g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,La Piara Tapa Negra paté 2x115g,$3.99 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,Casa Tarradellas paté pimienta 125g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Patés,Casa Tarradellas paté campaña 125g,$1.00 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Sobrasada Envasada,El Pozo sobrasada tarrina 250g,$1.79 ,https://glovoapp.com/en/bcn/store/super-glovo/collection/151923145/
Desayuno y Galletas,Pack de Yogur Y Postres,Pack 2x Danet natillas chocolate 4u,"KZT4,49",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Pack de Yogur Y Postres,Pack 2x Oikos yogur griego natural azucarado 4u,"KZT4,29",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Packs Desayuno,Pack Desayuno Clásico,"KZT15,41",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Packs Desayuno,Pack Desayuno para llevar,"KZT8,56",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Packs Desayuno,Pack Danone,"KZT6,07",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Packs Desayuno,Pack Desayuno para los más peques,"KZT11,95",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Naturales y Sabores,Danone yogur natural 8u,"KZT2,29",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Naturales y Sabores,Danone yogur natural 4u,"KZT1,29",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Naturales y Sabores,Fageda yogur natural 4x125g,"KZT1,69",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Naturales y Sabores,Danone yogur natural azucarado 8u,"KZT2,29",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Naturales y Sabores,Fageda yogur natural azucarado 4x125g,"KZT1,69",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Naturales y Sabores,Danone yogur fresa 4u,"KZT1,29",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Naturales y Sabores,"Danone fresa, macedonia, frutas, coco, yogur 8u","KZT2,29",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Naturales y Sabores,Fageda yogur sabor limón 4x125g,"KZT1,69",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Griegos,Oikos yogur griego natural 4u,"KZT2,19",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Griegos,Oikos yogur griego natural azucarado 4u,"KZT2,19",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Proteicos,Pastoret Yogurt Alto en Proteínas 500g,"KZT2,35",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,ECO,Yoghourt Natural ECO Pastoret 500g,"KZT2,39",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,ECO,Yoghourt Plátano ECO Pastoret 500g,"KZT2,39",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Bifidus y Desnatados,Activia 0% yogur de limón 4u,"KZT2,29",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Bifidus y Desnatados,Activia 0% yogur natural desnatado 4u,"KZT2,29",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Bifidus y Desnatados,Activia 0% yogur desnatado natural edulcorado 4u,"KZT2,29",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Bifidus y Desnatados,Activia 0% melocotón yogur desnatado 4u,"KZT2,29",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Bifidus y Desnatados,Activia 0% yogur desnatado muesli 4u,"KZT2,99",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Vegetales,Alpro 100% vegetal Natural con Coco 500g,"KZT2,49",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Vegetales,Alpro Sin Azúcar Mango 400g,"KZT2,29",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Vegetales,Vegetal Almendra Melocotón - Maracuyá Pastoret 500g,"KZT2,55",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Kéfir,Kéfir Ecológico Pastoret 500g,"KZT1,99",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Kéfir,Kéfir Pastoret 500g,"KZT1,98",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Líquidos,Danone Actimel fresa 6x100ml,"KZT3,19",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
Desayuno y Galletas,Líquidos,Danone Actimel yogur natural 6x100ml,"KZT3,19",https://glovoapp.com/en/bcn/store/super-glovo/collection/151923188/
